"cid","Name","MinValue","MaxValue","AvgValue","year","chamber","Origin","Source"
"N00008144","Todd Tiahrt (R-Kan)","13015","197000","105007","2008","H","Center for Responsive Politics",""
"N00006863","Tom McClintock (R-Calif)","53004","145000","99002","2008","H","Center for Responsive Politics",""
"N00028249","Donna Edwards (D-Md)","67166","125160","96163","2008","H","Center for Responsive Politics",""
"N00012942","Betty McCollum (D-Minn)","12012","180000","96006","2008","H","Center for Responsive Politics",""
"N00029632","Gregg Harper (R-Miss)","-248996","434997","93000","2008","H","Center for Responsive Politics",""
"N00029736","Glenn Thompson (R-Pa)","-33996","219997","93000","2008","H","Center for Responsive Politics",""
"N00030600","Judy Chu (D-Calif)","-150985","334999","92007","2008","H","Center for Responsive Politics",""
"N00025280","Tim Ryan (D-Ohio)","52004","131000","91502","2008","H","Center for Responsive Politics",""
"N00026457","Ted Poe (R-Texas)","22008","155000","88504","2008","H","Center for Responsive Politics",""
"N00029285","Pete Olson (R-Texas)","-493969","664998","85514","2008","H","Center for Responsive Politics",""
"N00001110","Anthony D Weiner (D-NY)","-2988","170000","83506","2008","H","Center for Responsive Politics",""
"N00000036","Russ Feingold (D-Wis)","1003","165999","83501","2008","S","Center for Responsive Politics",""
"N00001193","Pete King (R-NY)","51002","115000","83001","2008","H","Center for Responsive Politics",""
"N00005656","Joe Barton (R-Texas)","32004","130000","81002","2008","H","Center for Responsive Politics",""
"N00008046","Barbara Lee (D-Calif)","-4059986","4220997","80505","2008","H","Center for Responsive Politics",""
"N00012460","William L. Clay Jr. (D-Mo)","21007","140000","80503","2008","H","Center for Responsive Politics",""
"N00024809","Joe Wilson (R-SC)","-987974","1145005","78515","2008","H","Center for Responsive Politics",""
"N00025692","Kendrick B Meek (D-Fla)","-25980","179999","77009","2008","H","Center for Responsive Politics",""
"N00003350","Gene Taylor (D-Miss)","50001","100000","75000","2008","H","Center for Responsive Politics",""
"N00024862","Geoff Davis (R-Ky)","-18996","164999","73001","2008","H","Center for Responsive Politics",""
"N00029562","Ben R Lujan (D-NM)","31003","115000","73001","2008","H","Center for Responsive Politics",""
"N00001261","James T. Walsh (R-NY)","8011","123000","65505","2008","H","Center for Responsive Politics",""
"N00002577","John Lewis (D-Ga)","8008","120000","64004","2008","H","Center for Responsive Politics",""
"N00009719","Todd Platts (R-Pa)","7013","111000","59006","2008","H","Center for Responsive Politics",""
"N00008122","Eddie Bernice Johnson (D-Texas)","18006","97000","57503","2008","H","Center for Responsive Politics",""
"N00002356","Mike McIntyre (D-NC)","18004","95000","56502","2008","H","Center for Responsive Politics",""
"N00001003","Eliot L Engel (D-NY)","18004","95000","56502","2008","H","Center for Responsive Politics",""
"N00008028","Sam Johnson (R-Texas)","17003","80000","48501","2008","H","Center for Responsive Politics",""
"N00029412","Steve C Austria (R-Ohio)","6006","90000","48003","2008","H","Center for Responsive Politics",""
"N00026961","Yvette D Clarke (D-NY)","-31991","123999","46004","2008","H","Center for Responsive Politics",""
"N00001276","John M. McHugh (R-NY)","5007","77000","41003","2008","H","Center for Responsive Politics",""
"N00002472","James W DeMint (R-SC)","16002","65000","40501","2008","S","Center for Responsive Politics",""
"N00001817","C W Bill Young (R-Fla)","16002","65000","40501","2008","H","Center for Responsive Politics",""
"N00006067","Silvestre Reyes (D-Texas)","16002","65000","40501","2008","H","Center for Responsive Politics",""
"N00028133","Douglas L Lamborn (R-Colo)","16002","65000","40501","2008","H","Center for Responsive Politics",""
"N00009573","Jeff Flake (R-Ariz)","-233997","314999","40501","2008","H","Center for Responsive Politics",""
"N00029168","Pedro Pierluisi (3-PR)","-261995","334997","36501","2008","H","Center for Responsive Politics",""
"N00027644","William T. Sali (R-Idaho)","15001","50000","32500","2008","H","Center for Responsive Politics",""
"N00026926","Jerry McNerney (D-Calif)","15001","50000","32500","2008","H","Center for Responsive Politics",""
"N00009614","Ric Keller (R-Fla)","15001","50000","32500","2008","H","Center for Responsive Politics",""
"N00013345","Steve Israel (D-NY)","-19998","84999","32500","2008","H","Center for Responsive Politics",""
"N00001813","Jose E. Serrano (D-NY)","15001","50000","32500","2008","H","Center for Responsive Politics",""
"N00000652","Christopher Shays (R-Conn)","4004","60000","32002","2008","H","Center for Responsive Politics",""
"N00009668","Mike Rogers (R-Mich)","4004","60000","32002","2008","H","Center for Responsive Politics",""
"N00027781","Mary Fallin (R-Okla)","-30995","94999","32002","2008","H","Center for Responsive Politics",""
"N00002713","Corrine Brown (D-Fla)","1002","55000","28001","2008","H","Center for Responsive Politics",""
"N00029835","Martin Heinrich (D-NM)","10818","43816","27317","2008","H","Center for Responsive Politics",""
"N00001669","Joseph R Biden Jr (D)","-360972","409996","24512","2008","E","Center for Responsive Politics",""
"N00007089","Joe Baca (D-Calif)","3004","46000","24502","2008","H","Center for Responsive Politics",""
"N00026914","Gwen Moore (D-Wis)","3003","45000","24001","2008","H","Center for Responsive Politics",""
"N00028091","Carol Shea-Porter (D-NH)","2002","30000","16001","2008","H","Center for Responsive Politics",""
"N00001214","Michael R. McNulty (D-NY)","2002","30000","16001","2008","H","Center for Responsive Politics",""
"N99999952","Stephen L. Johnson","2002","30000","16001","2008","E","Center for Responsive Politics",""
"N00006425","John Shadegg (R-Ariz)","-179996","204998","12501","2008","H","Center for Responsive Politics",""
"N99999915","Sonia Sotomayor","-44999","65000","10000","2008","J","Center for Responsive Politics",""
"N00028859","Larry Kissell (D-NC)","-141991","159996","9002","2008","H","Center for Responsive Politics",""
"N00025337","Mario Diaz-Balart (R-Fla)","1001","15000","8000","2008","H","Center for Responsive Politics",""
"N00007665","Neil Abercrombie (D-Hawaii)","1001","15000","8000","2008","H","Center for Responsive Politics",""
"N00013823","Mark Pryor (D-Ark)","1001","15000","8000","2008","S","Center for Responsive Politics",""
"N00006789","Grace Napolitano (D-Calif)","-298997","314998","8000","2008","H","Center for Responsive Politics",""
"N00004029","John Conyers Jr (D-Mich)","-14999","30000","7500","2008","H","Center for Responsive Politics",""
"N00029339","Tom Perriello (D-Va)","-78993","89999","5503","2008","H","Center for Responsive Politics",""
"N00025292","Rob Bishop (R-Utah)","-12998","20000","3501","2008","H","Center for Responsive Politics",""
"N00029258","Duncan D. Hunter (R-Calif)","0","0","0","2008","H","Center for Responsive Politics",""
"N00027848","Hank Johnson (D-Ga)","0","0","0","2008","H","Center for Responsive Politics",""
"N00004887","Bobby L. Rush (D-Ill)","0","0","0","2008","H","Center for Responsive Politics",""
"N00001171","Gregory W Meeks (D-NY)","0","0","0","2008","H","Center for Responsive Politics",""
"N00003159","Zach Wamp (R-Tenn)","0","0","0","2008","H","Center for Responsive Politics",""
"N00027890","Michael Arcuri (D-NY)","-139996","119997","-9999","2008","H","Center for Responsive Politics",""
"N00028257","Keith Ellison (D-Minn)","-48993","5999","-21497","2008","H","Center for Responsive Politics",""
"N00003572","Dennis J Kucinich (D-Ohio)","-99997","56997","-21500","2008","H","Center for Responsive Politics",""
"N00000939","Jerrold Nadler (D-NY)","-62998","4999","-28999","2008","H","Center for Responsive Politics",""
"N00030196","Paul Tonko (D-NY)","-62998","4999","-28999","2008","H","Center for Responsive Politics",""
"N00004118","Deborah Ann Stabenow (D-Mich)","-50000","-15001","-32500","2008","S","Center for Responsive Politics",""
"N00028234","Philip G. Hare (D-Ill)","-50000","-15001","-32500","2008","H","Center for Responsive Politics",""
"N00029513","Andre Carson (D-Ind)","-94995","24999","-34998","2008","H","Center for Responsive Politics",""
"N00004643","Max Baucus (D-Mont)","-193993","109999","-41997","2008","S","Center for Responsive Politics",""
"N00009570","Artur Davis (D-Ala)","-65000","-25001","-45000","2008","H","Center for Responsive Politics",""
"N00030339","Joseph Cao (R-La)","-201987","104997","-48495","2008","H","Center for Responsive Politics",""
"N00002905","Robert Wexler (D-Fla)","-181995","54997","-63499","2008","H","Center for Responsive Politics",""
"N00027566","Chris Murphy (D-Conn)","-100000","-30002","-65001","2008","H","Center for Responsive Politics",""
"N00030418","Gregorio Kilili Cama Sablan (I-MP)","-100000","-30002","-65001","2008","H","Center for Responsive Politics",""
"N00005960","Charlie A. Gonzalez (D-Texas)","-234997","74998","-79999","2008","H","Center for Responsive Politics",""
"N00027594","Patrick J Murphy (D-Pa)","-197997","9996","-94000","2008","H","Center for Responsive Politics",""
"N00027891","Dan Maffei (D-NY)","-200000","-80003","-140001","2008","H","Center for Responsive Politics",""
"N00001102","Nydia M Velazquez (D-NY)","-4263997","3944998","-159499","2008","H","Center for Responsive Politics",""
"N00025284","Raul M Grijalva (D-Ariz)","-520984","79997","-220493","2008","H","Center for Responsive Politics",""
"N00026148","Louis B Gohmert Jr (R-Texas)","-350000","-150002","-250001","2008","H","Center for Responsive Politics",""
"N00004196","Bart Stupak (D-Mich)","-837991","14998","-411496","2008","H","Center for Responsive Politics",""
"N00026431","John Salazar (D-Colo)","-4662997","3704996","-479000","2008","H","Center for Responsive Politics",""
"N00026631","Jeffrey Lane Fortenberry (R-Neb)","-943991","-109002","-526496","2008","H","Center for Responsive Politics",""
"N00002884","Alcee L Hastings (D-Fla)","-7348999","-2115006","-4732002","2008","H","Center for Responsive Politics",""
